codigo,nombre,capitulo,vigente
020204,REDUCCIÓN DE FRACTURA COMPUESTA (CONMINUTA) DE CRÁNEO- CON PLASTIA DURAL Y LIMPIEZA HEMOSTASIA CEREBRAL (DESBRIDAMIENTO) EN UN SOLO TIEMPO,CapItulo 01 SISTEMA NERVIOSO,1
020205,ELEVACIÓN DE FRAGMENTOS DE FRACTURA DE CRÁNEO,CapItulo 01 SISTEMA NERVIOSO,1
020206,REDUCCIÓN DE FRACTURA CRANEAL VÍA ENDOSCÓPICA,CapItulo 01 SISTEMA NERVIOSO,1
020401,CORRECCIÓN DE DEFECTO ÓSEO PREEXISTENTE POR CRANEOPLASTIA- CON INJERTO AUTÓLOGO O HETERÓLOGO,CapItulo 01 SISTEMA NERVIOSO,1
020402,INJERTO ÓSEO EN CRÁNEO,CapItulo 01 SISTEMA NERVIOSO,1
020501,INSERCIÓN O SUSTITUCIÓN DE DISPOSITIVO DE FIJACIÓN U OSTEOSÍNTESIS EN CRÁNEO,CapItulo 01 SISTEMA NERVIOSO,1
020502,RECONSTRUCCIÓN PROTÉSICA DE BÓVEDA CRANEAL CON DISPOSITIVOS DE FIJACIÓN U OSTEOSÍNTESIS,CapItulo 01 SISTEMA NERVIOSO,1
020503,RECONSTRUCCIÓN PROTÉSICA DE UNIÓN CRANEOFACIAL CON DISPOSITIVOS DE FIJACIÓN U OSTEOSÍNTESIS,CapItulo 01 SISTEMA NERVIOSO,1
020601,CORRECCIÓN DISPLASIA FIBROSA POR CRANEOPLASTIA,CapItulo 01 SISTEMA NERVIOSO,1
020602,OSTEOPLASTIA CRANEAL,CapItulo 01 SISTEMA NERVIOSO,1
020701,EXTRACCIÓN O SUSTITUCIÓN DE DISPOSITIVO DE FIJACIÓN U OSTEOSÍNTESIS EN CRÁNEO,CapItulo 01 SISTEMA NERVIOSO,1
021101,CORRECCIÓN DE DESGARRO DURAL POST TRAUMÁTICO EN BÓVEDA CRANEANA- POR CRANEOTOMÍA,CapItulo 01 SISTEMA NERVIOSO,1
021102,CORRECCIÓN DE DESGARRO DURAL POST TRAUMÁTICO EN BÓVEDA CRANEANA- CON PLASTIA DURAL,CapItulo 01 SISTEMA NERVIOSO,1
021103,CORRECCIÓN DE DESGARRO DURAL EN BASE DE CRÁNEO- POR CRANEOTOMÍA,CapItulo 01 SISTEMA NERVIOSO,1
021104,CORRECCIÓN DE DESGARRO DURAL EN BASE DE CRÁNEO- CON PLASTIA AUTÓLOGA O HETERÓLOGA- POR CRANEOTOMÍA,CapItulo 01 SISTEMA NERVIOSO,1
021105,SUTURA SIMPLE DE DURAMADRE CEREBRAL,CapItulo 01 SISTEMA NERVIOSO,1
021106,PLASTIA DURAL CON INJERTO,CapItulo 01 SISTEMA NERVIOSO,1
021201,CORRECCIÓN FÍSTULA LCR EN BÓVEDA CRANEANA- POR CRANEOTOMÍA Y CRANEOPLASTIA,CapItulo 01 SISTEMA NERVIOSO,1
021202,CORRECCIÓN FÍSTULA LCR EN BÓVEDA CRANEANA- POR DUROPLASTIA,CapItulo 01 SISTEMA NERVIOSO,1
021203,CORRECCIÓN FÍSTULA LCR EN BASE DE CRÁNEO ANTERIOR- VÍA SUBFRONTAL,CapItulo 01 SISTEMA NERVIOSO,1
021204,CORRECCIÓN FÍSTULA LCR EN BASE DE CRÁNEO ANTERIOR- VÍA TRANSESFENOIDAL,CapItulo 01 SISTEMA NERVIOSO,1
021205,CORRECCIÓN FÍSTULA LCR EN BASE DE CRÁNEO ANTERIOR- VÍA ENDOSCÓPICA TRANSNASAL,CapItulo 01 SISTEMA NERVIOSO,1
021206,CORRECCIÓN FÍSTULA LCR EN BASE DE CRÁNEO MEDIO- POR CRANIECTOMÍA,CapItulo 01 SISTEMA NERVIOSO,1
021207,CORRECCIÓN FÍSTULA LCR EN BASE DE CRÁNEO MEDIO- VÍA TRANSESFENOIDAL,CapItulo 01 SISTEMA NERVIOSO,1
021208,CORRECCIÓN FÍSTULA LCR EN BASE DE CRÁNEO POSTERIOR- VÍA SUBOCCIPITAL,CapItulo 01 SISTEMA NERVIOSO,1
021209,CORRECCIÓN DE MENINGOCELE- POR CRANIECTOMÍA,CapItulo 01 SISTEMA NERVIOSO,1
021210,CORRECCIÓN DE MENINGOCELE- CON CRANEOPLASTIA,CapItulo 01 SISTEMA NERVIOSO,1
021211,CORRECCIÓN DE MENINGOCELE DE FOSA ANTERIOR- POR CRANIECTOMÍA Y PLASTIA DE MENINGE,CapItulo 01 SISTEMA NERVIOSO,1
021212,CORRECCIÓN DE MENINGOCELE DE FOSA ANTERIOR- CON AVANCE FRONTO ORBITARIO Y PLASTIA DE MENINGE,CapItulo 01 SISTEMA NERVIOSO,1
021213,CORRECCIÓN DE MENINGOCELE DE FOSA ANTERIOR- VÍA TRANSNASAL ENDOSCÓPICA,CapItulo 01 SISTEMA NERVIOSO,1
021214,CORRECCIÓN DE MENINGOENCEFALOCELE POR CRANIECTOMÍA CON PLASTIA DE MENINGE Y CRANEOPLASTIA,CapItulo 01 SISTEMA NERVIOSO,1
021215,REPARACIÓN DE MENINGE CEREBRAL,CapItulo 01 SISTEMA NERVIOSO,1
021216,CORRECCIÓN FÍSTULA LCR EN BASE DE CRÁNEO MEDIO VÍA TRANSESFENOIDAL ENDOSCÓPICA,CapItulo 01 SISTEMA NERVIOSO,1
021301,RECONSTRUCCIÓN DE LA BASE DEL CRÁNEO FOSA ANTERIOR VÍA CRANEAL,CapItulo 01 SISTEMA NERVIOSO,1
021302,RECONSTRUCCIÓN DE LA BASE DEL CRÁNEO FOSA ANTERIOR VÍA ENDONASAL ENDOSCÓPICA,CapItulo 01 SISTEMA NERVIOSO,1
021303,RECONSTRUCCIÓN DE LA BASE DEL CRÁNEO FOSA MEDIA VÍA CRANEAL,CapItulo 01 SISTEMA NERVIOSO,1
021304,RECONSTRUCCIÓN DE LA BASE DEL CRÁNEO FOSA MEDIA VÍA ENDONASAL ENDOSCÓPICA,CapItulo 01 SISTEMA NERVIOSO,1
021305,RECONSTRUCCIÓN DE LA BASE DEL CRÁNEO FOSA POSTERIOR VÍA CRANEAL,CapItulo 01 SISTEMA NERVIOSO,1
021306,RECONSTRUCCIÓN DE LA BASE DEL CRÁNEO FOSA VÍA ENDONASAL ENDOSCÓPICA,CapItulo 01 SISTEMA NERVIOSO,1
021307,RECONSTRUCCIÓN DE LA BÓVEDA DEL CRÁNEO UNILATERAL,CapItulo 01 SISTEMA NERVIOSO,1
021308,RECONSTRUCCIÓN DE LA BÓVEDA DEL CRÁNEO BILATERAL,CapItulo 01 SISTEMA NERVIOSO,1
022101,DERIVACIÓN DE VENTRÍCULO A CISTERNA MAGNA,CapItulo 01 SISTEMA NERVIOSO,1
022102,CRANEOSTOMÍA CON FENESTRACIÓN ENDOSCÓPICA,CapItulo 01 SISTEMA NERVIOSO,1
022103,CRANEOSTOMÍA CON FENESTRACIÓN ESTEREOTÁCTICA,CapItulo 01 SISTEMA NERVIOSO,1
022105,TERCER VENTRICULOSTOMÍA VÍA ENDOSCÓPICA,CapItulo 01 SISTEMA NERVIOSO,1
022106,DERIVACIÓN VENTRICULOSUBGALEAL,CapItulo 01 SISTEMA NERVIOSO,1
022201,COLOCACIÓN DE CATÉTER VENTRICULAR AL EXTERIOR,CapItulo 01 SISTEMA NERVIOSO,1
022202,DERIVACIÓN VENTRICULAR A ESPACIO SUBARACNOIDEO CERVICAL,CapItulo 01 SISTEMA NERVIOSO,1
022203,VENTRICULOSTOMÍA EXTERNA,CapItulo 01 SISTEMA NERVIOSO,1
022401,COLOCACIÓN DE CATÉTER VENTRÍCULO PERITONEAL SIN VÁLVULA POR CRANEOTOMÍA,CapItulo 01 SISTEMA NERVIOSO,1
022402,COLOCACIÓN DE CATÉTER VENTRÍCULO PERITONEAL CON VÁLVULA POR CRANEOTOMÍA,CapItulo 01 SISTEMA NERVIOSO,1
022403,COLOCACIÓN DE CATÉTER VENTRÍCULO PERITONEAL SIN VÁLVULA VÍA ENDOSCÓPICA,CapItulo 01 SISTEMA NERVIOSO,1
022404,COLOCACIÓN DE CATÉTER VENTRÍCULO PERITONEAL CON VÁLVULA VÍA ENDOSCÓPICA,CapItulo 01 SISTEMA NERVIOSO,1
023201,DERIVACIÓN VENTRÍCULOATRIAL,CapItulo 01 SISTEMA NERVIOSO,1
023402,DERIVACIÓN CISTO PERITONEAL (QUISTE VENTRICULAR A PERITONEO),CapItulo 01 SISTEMA NERVIOSO,1
023403,DERIVACIÓN VENTRICULAR A CAVIDAD Y ÓRGANOS ABDOMINALES,CapItulo 01 SISTEMA NERVIOSO,1
023404,DERIVACIÓN VENTRICULAR A CAVIDAD U OTROS ÓRGANOS,CapItulo 01 SISTEMA NERVIOSO,1
024101,IRRIGACIÓN DE DERIVACIÓN VENTRICULAR,CapItulo 01 SISTEMA NERVIOSO,1
024201,REEMPLAZO PARCIAL DE DERIVACIÓN,CapItulo 01 SISTEMA NERVIOSO,1
024202,REEMPLAZO TOTAL DE DERIVACIÓN,CapItulo 01 SISTEMA NERVIOSO,1
024203,SUSTITUCIÓN DE DERIVACIÓN VENTRICULAR,CapItulo 01 SISTEMA NERVIOSO,1
024301,RETIRO DE DERIVACIÓN VENTRICULAR,CapItulo 01 SISTEMA NERVIOSO,1
025001,IMPLANTE DE CATÉTER (INTRAVENTRICULAR- INTRACÍSTICO) CON RESERVORIO SUBCUTÁNEO,CapItulo 01 SISTEMA NERVIOSO,1
028101,LISIS DE ADHERENCIAS CORTICALES,CapItulo 01 SISTEMA NERVIOSO,1
028201,IMPLANTACIÓN DE CATÉTER INTRACEREBRAL,CapItulo 01 SISTEMA NERVIOSO,1
028202,IMPLANTACIÓN DE DISPOSITIVO EXTRADURAL,CapItulo 01 SISTEMA NERVIOSO,1
028203,IMPLANTACIÓN DE DISPOSITIVO INTRACEREBRAL (ELECTRODOS O TRANSDUCTORES),CapItulo 01 SISTEMA NERVIOSO,1
028302,COLOCACIÓN DE ELECTRODO EPIDURAL TRANSITORIO,CapItulo 01 SISTEMA NERVIOSO,1
028303,IMPLANTACIÓN DE ELECTRODO INTRACRANEAL PROFUNDO,CapItulo 01 SISTEMA NERVIOSO,1
028304,IMPLANTACIÓN DE RECEPTOR ELECTROENCEFALOGRÁFICO POR TREPANACIÓN,CapItulo 01 SISTEMA NERVIOSO,1
028305,INSERCIÓN DE REJILLA SUBDURAL,CapItulo 01 SISTEMA NERVIOSO,1
028307,IMPLANTACIÓN DE ELECTRODO PARA ESTIMULACIÓN CEREBRAL POR CRANEOTOMÍA,CapItulo 01 SISTEMA NERVIOSO,1
028308,IMPLANTACIÓN DE ELECTRODO PARA ESTIMULACIÓN CEREBRAL PROFUNDA POR ESTEREOTAXIA,CapItulo 01 SISTEMA NERVIOSO,1
028309,IMPLANTACIÓN DE ELECTRODO SUBDURAL POR CRANEOTOMÍA,CapItulo 01 SISTEMA NERVIOSO,1
028310,IMPLANTACIÓN DE ELECTRODO SUBDURAL POR ESTEREOTAXIA,CapItulo 01 SISTEMA NERVIOSO,1
028311,IMPLANTACIÓN DE ELECTRODO EPIDURAL (PERMANENTE),CapItulo 01 SISTEMA NERVIOSO,1
028312,IMPLANTACIÓN DE ELECTRODO INTRACRANEAL PARENQUIMATOSO,CapItulo 01 SISTEMA NERVIOSO,1
028313,IMPLANTACIÓN DE ELECTRODO INTRACRANEAL PROFUNDO PARA ESTEREOELECTROENCEFALOGRAFÍA,CapItulo 01 SISTEMA NERVIOSO,1
028314,IMPLANTACIÓN DE GENERADOR PARA NEUROESTIMULACIÓN INTRACRANEAL,CapItulo 01 SISTEMA NERVIOSO,1
028401,COLOCACIÓN DE TRACTOR CEFÁLICO,CapItulo 01 SISTEMA NERVIOSO,1
028402,COLOCACIÓN DE TRACTOR ESQUELÉTICO CERVICAL,CapItulo 01 SISTEMA NERVIOSO,1
028501,EXTRACCIÓN O RETIRO DE TRACTOR CEFÁLICO,CapItulo 01 SISTEMA NERVIOSO,1
028502,EXTRACCIÓN O RETIRO DE TRACTOR ESQUELÉTICO CERVICAL,CapItulo 01 SISTEMA NERVIOSO,1
028601,INJERTO INTRACEREBRAL DE TEJIDO SUPRARRENAL,CapItulo 01 SISTEMA NERVIOSO,1
028602,INJERTO INTRACEREBRAL,CapItulo 01 SISTEMA NERVIOSO,1
029001,EMBOLIZACIÓN DE TUMORES INTRACRANEANOS,CapItulo 01 SISTEMA NERVIOSO,1
029002,EMBOLIZACIÓN DE TUMORES ESPINALES,CapItulo 01 SISTEMA NERVIOSO,1
029101,CATETERIZACIÓN SUPRASELECTIVA DE VASO INTRACRANEANO,CapItulo 01 SISTEMA NERVIOSO,1
030105,EXTRACCIÓN DE CUERPO EXTRAÑO DEL CANAL RAQUÍDEO POR LAMINECTOMÍA VÍA ABIERTA,CapItulo 01 SISTEMA NERVIOSO,1
030106,EXTRACCIÓN DE CUERPO EXTRAÑO DEL CANAL RAQUÍDEO POR LAMINECTOMÍA VÍA PERCUTÁNEA,CapItulo 01 SISTEMA NERVIOSO,1
030107,EXTRACCIÓN DE CUERPO EXTRAÑO DEL CANAL RAQUÍDEO POR LAMINECTOMÍA VÍA ENDOSCÓPICA,CapItulo 01 SISTEMA NERVIOSO,1
030108,EXTRACCIÓN DE CUERPO EXTRAÑO DEL CANAL RAQUÍDEO POR HEMILAMINECTOMÍA VÍA ABIERTA,CapItulo 01 SISTEMA NERVIOSO,1
030109,EXTRACCIÓN DE CUERPO EXTRAÑO DEL CANAL RAQUÍDEO POR HEMILAMINECTOMÍA VÍA PERCUTÁNEA,CapItulo 01 SISTEMA NERVIOSO,1
030110,EXTRACCIÓN DE CUERPO EXTRAÑO DEL CANAL RAQUÍDEO POR HEMILAMINECTOMÍA VÍA ENDOSCÓPICA,CapItulo 01 SISTEMA NERVIOSO,1
030111,EXTRACCIÓN DE CUERPO EXTRAÑO DEL CANAL RAQUÍDEO POR LAMINOTOMÍA VÍA ABIERTA,CapItulo 01 SISTEMA NERVIOSO,1
030112,EXTRACCIÓN DE CUERPO EXTRAÑO DEL CANAL RAQUÍDEO POR LAMINOTOMÍA VÍA PERCUTÁNEA,CapItulo 01 SISTEMA NERVIOSO,1
030113,EXTRACCIÓN DE CUERPO EXTRAÑO DEL CANAL RAQUÍDEO POR LAMINOTOMÍA VÍA ENDOSCÓPICA,CapItulo 01 SISTEMA NERVIOSO,1
030208,EXPLORACIÓN Y DESCOMPRESIÓN DEL CANAL RAQUÍDEO Y RAÍCES ESPINALES HASTA DOS SEGMENTOS POR LAMINECTOMÍA VÍA ABIERTA,CapItulo 01 SISTEMA NERVIOSO,1
030209,EXPLORACIÓN Y DESCOMPRESIÓN DEL CANAL RAQUÍDEO Y RAÍCES ESPINALES HASTA DOS SEGMENTOS POR LAMINECTOMÍA VÍA PERCUTÁNEA,CapItulo 01 SISTEMA NERVIOSO,1
030210,EXPLORACIÓN Y DESCOMPRESIÓN DEL CANAL RAQUÍDEO Y RAÍCES ESPINALES HASTA DOS SEGMENTOS POR LAMINECTOMÍA VÍA ENDOSCÓPICA,CapItulo 01 SISTEMA NERVIOSO,1
030211,EXPLORACIÓN Y DESCOMPRESIÓN DEL CANAL RAQUÍDEO Y RAÍCES ESPINALES MÁS DE DOS SEGMENTOS POR LAMINECTOMÍA VÍA ABIERTA,CapItulo 01 SISTEMA NERVIOSO,1
030212,EXPLORACIÓN Y DESCOMPRESIÓN DEL CANAL RAQUÍDEO Y RAÍCES ESPINALES MÁS DE DOS SEGMENTOS POR LAMINECTOMÍA VÍA PERCUTÁNEA,CapItulo 01 SISTEMA NERVIOSO,1
030213,EXPLORACIÓN Y DESCOMPRESIÓN DEL CANAL RAQUÍDEO Y RAÍCES ESPINALES MÁS DE DOS SEGMENTOS POR LAMINECTOMÍA VÍA ENDOSCÓPICA,CapItulo 01 SISTEMA NERVIOSO,1
030214,EXPLORACIÓN Y DESCOMPRESIÓN DEL CANAL RAQUÍDEO Y RAÍCES ESPINALES HASTA DOS SEGMENTOS POR HEMILAMINECTOMÍA VÍA ABIERTA,CapItulo 01 SISTEMA NERVIOSO,1
030215,EXPLORACIÓN Y DESCOMPRESIÓN DEL CANAL RAQUÍDEO Y RAÍCES ESPINALES HASTA DOS SEGMENTOS POR HEMILAMINECTOMÍA VÍA PERCUTÁNEA,CapItulo 01 SISTEMA NERVIOSO,1
030216,EXPLORACIÓN Y DESCOMPRESIÓN DEL CANAL RAQUÍDEO Y RAÍCES ESPINALES HASTA DOS SEGMENTOS POR HEMILAMINECTOMÍA VÍA ENDOSCÓPICA,CapItulo 01 SISTEMA NERVIOSO,1
030217,EXPLORACIÓN Y DESCOMPRESIÓN DEL CANAL RAQUÍDEO Y RAÍCES ESPINALES MÁS DE DOS SEGMENTOS POR HEMILAMINECTOMÍA VÍA ABIERTA,CapItulo 01 SISTEMA NERVIOSO,1
030218,EXPLORACIÓN Y DESCOMPRESIÓN DEL CANAL RAQUÍDEO Y RAÍCES ESPINALES MÁS DE DOS SEGMENTOS POR HEMILAMINECTOMÍA VÍA PERCUTÁNEA,CapItulo 01 SISTEMA NERVIOSO,1
030219,EXPLORACIÓN Y DESCOMPRESIÓN DEL CANAL RAQUÍDEO Y RAÍCES ESPINALES MÁS DE DOS SEGMENTOS POR HEMILAMINECTOMÍA VÍA ENDOSCÓPICA,CapItulo 01 SISTEMA NERVIOSO,1
030220,EXPLORACIÓN Y DESCOMPRESIÓN DEL CANAL RAQUÍDEO Y RAÍCES ESPINALES HASTA DOS SEGMENTOS POR LAMINOTOMÍA VÍA ABIERTA,CapItulo 01 SISTEMA NERVIOSO,1
030221,EXPLORACIÓN Y DESCOMPRESIÓN DEL CANAL RAQUÍDEO Y RAÍCES ESPINALES HASTA DOS SEGMENTOS POR LAMINOTOMÍA VÍA PERCUTÁNEA,CapItulo 01 SISTEMA NERVIOSO,1
030222,EXPLORACIÓN Y DESCOMPRESIÓN DEL CANAL RAQUÍDEO Y RAÍCES ESPINALES HASTA DOS SEGMENTOS POR LAMINOTOMÍA VÍA ENDOSCÓPICA,CapItulo 01 SISTEMA NERVIOSO,1
030223,EXPLORACIÓN Y DESCOMPRESIÓN DEL CANAL RAQUÍDEO Y RAÍCES ESPINALES MÁS DE DOS SEGMENTOS POR LAMINOTOMÍA VÍA ABIERTA,CapItulo 01 SISTEMA NERVIOSO,1
030224,EXPLORACIÓN Y DESCOMPRESIÓN DEL CANAL RAQUÍDEO Y RAÍCES ESPINALES MÁS DE DOS SEGMENTOS POR LAMINOTOMÍA VÍA PERCUTÁNEA,CapItulo 01 SISTEMA NERVIOSO,1
030225,EXPLORACIÓN Y DESCOMPRESIÓN DEL CANAL RAQUÍDEO Y RAÍCES ESPINALES MÁS DE DOS SEGMENTOS POR LAMINOTOMÍA VÍA ENDOSCÓPICA,CapItulo 01 SISTEMA NERVIOSO,1
030226,EXPLORACIÓN Y DESCOMPRESIÓN HASTA DOS SEGMENTOS POR FORAMINOTOMÍA VÍA ABIERTA,CapItulo 01 SISTEMA NERVIOSO,1
030227,EXPLORACIÓN Y DESCOMPRESIÓN HASTA DOS SEGMENTOS POR FORAMINOTOMÍA VÍA PERCUTÁNEA,CapItulo 01 SISTEMA NERVIOSO,1
030228,EXPLORACIÓN Y DESCOMPRESIÓN HASTA DOS SEGMENTOS POR FORAMINOTOMÍA VÍA ENDOSCÓPICA,CapItulo 01 SISTEMA NERVIOSO,1
030229,EXPLORACIÓN Y DESCOMPRESIÓN MÁS DE DOS SEGMENTOS POR FORAMINOTOMÍA VÍA ABIERTA,CapItulo 01 SISTEMA NERVIOSO,1
030230,EXPLORACIÓN Y DESCOMPRESIÓN MÁS DE DOS SEGMENTOS POR FORAMINOTOMÍA VÍA PERCUTÁNEA,CapItulo 01 SISTEMA NERVIOSO,1
030231,EXPLORACIÓN Y DESCOMPRESIÓN MÁS DE DOS SEGMENTOS POR FORAMINOTOMÍA VÍA ENDOSCÓPICA,CapItulo 01 SISTEMA NERVIOSO,1
030301,EXPLORACIÓN Y DESCOMPRESIÓN DE RAÍZ DEL NERVIO ESPINAL,CapItulo 01 SISTEMA NERVIOSO,1
030302,ESCISIÓN DE QUISTE SINOVIAL FACETARIO VÍA POSTERIOR,CapItulo 01 SISTEMA NERVIOSO,1
030404,DRENAJE DE COLECCIÓN EPIDURAL CERVICAL,CapItulo 01 SISTEMA NERVIOSO,1
030405,DRENAJE DE COLECCIÓN EPIDURAL TORÁCICA,CapItulo 01 SISTEMA NERVIOSO,1
030406,DRENAJE DE COLECCIÓN EPIDURAL LUMBOSACRA,CapItulo 01 SISTEMA NERVIOSO,1
030407,DRENAJE DE COLECCIÓN SUBDURAL CERVICAL,CapItulo 01 SISTEMA NERVIOSO,1
030408,DRENAJE DE COLECCIÓN SUBDURAL TORÁCICA,CapItulo 01 SISTEMA NERVIOSO,1
030409,DRENAJE DE COLECCIÓN SUBDURAL LUMBOSACRA,CapItulo 01 SISTEMA NERVIOSO,1
031101,RIZOTOMÍA DE RAÍZ NERVIO ESPINAL VÍA ABIERTA,CapItulo 01 SISTEMA NERVIOSO,1
031102,RIZOTOMÍA DE RAÍZ NERVIO ESPINAL VÍA PERCUTÁNEA,CapItulo 01 SISTEMA NERVIOSO,1
031103,RIZOTOMÍA DE RAÍZ NERVIO ESPINAL VÍA ENDOSCÓPICA,CapItulo 01 SISTEMA NERVIOSO,1
031104,RIZÓLISIS FACETARIA (NEUROTOMÍA DE RAMA MEDIAL) VÍA PERCUTÁNEA,CapItulo 01 SISTEMA NERVIOSO,1
031105,RIZÓLISIS FACETARIA (NEUROTOMÍA DE RAMA MEDIAL) VÍA ENDOSCÓPICA,CapItulo 01 SISTEMA NERVIOSO,1
032001,CORDOTOMÍA VÍA ABIERTA,CapItulo 01 SISTEMA NERVIOSO,1
032002,CORDOTOMÍA VÍA PERCUTÁNEA,CapItulo 01 SISTEMA NERVIOSO,1
032003,CORDOTOMÍA VÍA ENDOSCÓPICA,CapItulo 01 SISTEMA NERVIOSO,1
032303,TRACTOTOMÍA DE MÉDULA ESPINAL (ANTERIOR- LATERAL O POSTERIOR),CapItulo 01 SISTEMA NERVIOSO,1
032304,LESIÓN DE TRACTOS DE ENTRADA DE RAÍCES POSTERIORES [DREZ],CapItulo 01 SISTEMA NERVIOSO,1
032401,MIELOTOMÍA POR ABLACIÓN VÍA ABIERTA,CapItulo 01 SISTEMA NERVIOSO,1
033101,PUNCIÓN LUMBAR (DIAGNÓSTICA O TERAPÉUTICA),CapItulo 01 SISTEMA NERVIOSO,1
033102,DRENAJE LUMBAR TRANSITORIO,CapItulo 01 SISTEMA NERVIOSO,1
033103,MANOMETRÍA DE LÍQUIDO CEFALORRAQUÍDEO,CapItulo 01 SISTEMA NERVIOSO,1
033201,BIOPSIA DE TUMOR INTRADURALES (INTRAMEDULARES Y EXTRAMEDULARES) CERVICALES- DORSALES- LUMBOSACROS O COCCÍGEOS,CapItulo 01 SISTEMA NERVIOSO,1
033202,BIOPSIA ABIERTA DE TUMOR DEL FORAMEN MAGNO- VÍA LATERAL,CapItulo 01 SISTEMA NERVIOSO,1
033203,BIOPSIA DE MÉDULA ESPINAL O MENINGES ESPINALES,CapItulo 01 SISTEMA NERVIOSO,1
034101,RESECCIÓN DE TUMOR DEL FORAMEN MAGNO- POR CRANEOTOMÍA DE FOSA POSTERIOR Y ESCISIÓN DE ARCO POSTERIOR DE ATLAS VÍA POSTERIOR,CapItulo 01 SISTEMA NERVIOSO,1
034102,RESECCIÓN DE TUMOR DEL FORAMEN MAGNO- VÍA TRANSCONDÍLEA,CapItulo 01 SISTEMA NERVIOSO,1
034103,RESECCIÓN DE TUMOR DEL FORAMEN MAGNO- VÍA TRANSORAL,CapItulo 01 SISTEMA NERVIOSO,1
034208,RESECCIÓN DE TUMOR O LESIÓN INTRARRAQUÍDEO EXTRADURAL C1 C2 VÍA ABIERTA,CapItulo 01 SISTEMA NERVIOSO,1
034209,RESECCIÓN DE TUMOR O LESIÓN INTRARRAQUÍDEO EXTRADURAL C1 C2 VÍA PERCUTÁNEA,CapItulo 01 SISTEMA NERVIOSO,1
034210,RESECCIÓN DE TUMOR O LESIÓN INTRARRAQUÍDEO EXTRADURAL C1 C2 VÍA ENDOSCÓPICA,CapItulo 01 SISTEMA NERVIOSO,1
034211,RESECCIÓN DE TUMOR O LESIÓN INTRARRAQUÍDEO EXTRADURAL SUBAXIAL HASTA DOS SEGMENTOS VÍA ABIERTA,CapItulo 01 SISTEMA NERVIOSO,1
034212,RESECCIÓN DE TUMOR O LESIÓN INTRARRAQUÍDEO EXTRADURAL SUBAXIAL HASTA DOS SEGMENTOS VÍA PERCUTÁNEA,CapItulo 01 SISTEMA NERVIOSO,1
034213,RESECCIÓN DE TUMOR O LESIÓN INTRARRAQUÍDEO EXTRADURAL SUBAXIAL HASTA DOS SEGMENTOS VÍA ENDOSCÓPICA,CapItulo 01 SISTEMA NERVIOSO,1
034214,RESECCIÓN DE TUMOR O LESIÓN INTRARRAQUÍDEO EXTRADURAL SUBAXIAL MÁS DE DOS SEGMENTOS VÍA ABIERTA,CapItulo 01 SISTEMA NERVIOSO,1
034215,RESECCIÓN DE TUMOR O LESIÓN INTRARRAQUÍDEO EXTRADURAL SUBAXIAL MÁS DE DOS SEGMENTOS VÍA PERCUTÁNEA,CapItulo 01 SISTEMA NERVIOSO,1
034216,RESECCIÓN DE TUMOR O LESIÓN INTRARRAQUÍDEO EXTRADURAL SUBAXIAL MÁS DE DOS SEGMENTOS VÍA ENDOSCÓPICA,CapItulo 01 SISTEMA NERVIOSO,1
034217,RESECCIÓN DE TUMOR O LESIÓN INTRARRAQUÍDEO EXTRADURAL TORÁCICO HASTA DOS SEGMENTOS VÍA ABIERTA,CapItulo 01 SISTEMA NERVIOSO,1
034218,RESECCIÓN DE TUMOR O LESIÓN INTRARRAQUÍDEO EXTRADURAL TORÁCICO HASTA DOS SEGMENTOS VÍA PERCUTÁNEA,CapItulo 01 SISTEMA NERVIOSO,1
034219,RESECCIÓN DE TUMOR O LESIÓN INTRARRAQUÍDEO EXTRADURAL TORÁCICO HASTA DOS SEGMENTOS VÍA ENDOSCÓPICA,CapItulo 01 SISTEMA NERVIOSO,1
034220,RESECCIÓN DE TUMOR O LESIÓN INTRARRAQUÍDEO EXTRADURAL TORÁCICO MÁS DE DOS SEGMENTOS VÍA ABIERTA,CapItulo 01 SISTEMA NERVIOSO,1
034221,RESECCIÓN DE TUMOR O LESIÓN INTRARRAQUÍDEO EXTRADURAL TORÁCICO MÁS DE DOS SEGMENTOS VÍA PERCUTÁNEA,CapItulo 01 SISTEMA NERVIOSO,1
034222,RESECCIÓN DE TUMOR O LESIÓN INTRARRAQUÍDEO EXTRADURAL TORÁCICO MÁS DE DOS SEGMENTOS VÍA ENDOSCÓPICA,CapItulo 01 SISTEMA NERVIOSO,1
034223,RESECCIÓN DE TUMOR O LESIÓN INTRARRAQUÍDEO EXTRADURAL LUMBAR HASTA DOS SEGMENTOS VÍA ABIERTA,CapItulo 01 SISTEMA NERVIOSO,1
034224,RESECCIÓN DE TUMOR O LESIÓN INTRARRAQUÍDEO EXTRADURAL LUMBAR HASTA DOS SEGMENTOS VÍA PERCUTÁNEA,CapItulo 01 SISTEMA NERVIOSO,1
034225,RESECCIÓN DE TUMOR O LESIÓN INTRARRAQUÍDEO EXTRADURAL LUMBAR HASTA DOS SEGMENTOS VÍA ENDOSCÓPICA,CapItulo 01 SISTEMA NERVIOSO,1
034226,RESECCIÓN DE TUMOR O LESIÓN INTRARRAQUÍDEO EXTRADURAL LUMBAR MÁS DE DOS SEGMENTOS VÍA ABIERTA,CapItulo 01 SISTEMA NERVIOSO,1
