codigo_cups,codigo_soat,descripcion_soat,clase,cobertura,uvb,valor_pesos
042321,,NEUROLISIS DE NERVIO EN TOBILLO VIA ABIERTA,,POS,,
042322,,NEUROLISIS DE NERVIO EN TOBILLO VIA ENDOSCOPICA,,POS,,
042323,13883,NEUROLISIS NERVIO PIE,GRUPO,POS,4,840000
042324,13883,NEUROLISIS NERVIO PIE,GRUPO,POS,4,840000
042325,29111,FENOLIZACIONES O NEUROLISIS DE PUNTO MOTOR O NERVIO PERIFERICO,PUNTOS,POS,9.97,115200
042326,29111,FENOLIZACIONES O NEUROLISIS DE PUNTO MOTOR O NERVIO PERIFERICO,PUNTOS,POS,9.97,115200
043001,1401,ANASTOMOSIS MICROQUIRURGICA DE PARES CRANEANOS - INTRA O EXTRACRANEANA,GRUPO,POS,22,4980800
043002,1401,ANASTOMOSIS MICROQUIRURGICA DE PARES CRANEANOS - INTRA O EXTRACRANEANA,GRUPO,POS,22,4980800
043101,,NEURORRAFIA DE NERVIO PERIFERICO,,POS,,
043102,16551,EXPLORACION CONDUCTO DENTARIO INFERIOR; INCLUYE DESCOMPRESION - NEURECTOMIAS,GRUPO,POS,9,2376200
043103,13865,NEURORRAFIA DE DOS NERVIOS EN BRAZO CON INJERTO,GRUPO,POS,13,3886400
043103,13864,NEURORRAFIA DE UN NERVIO EN BRAZO CON INJERTO,GRUPO,POS,12,3641200
043103,13861,NEURORRAFIA DOS NERVIOS BRAZO,GRUPO,POS,12,3641200
043103,13860,NEURORRAFIA UN NERVIO BRAZO,GRUPO,POS,10,3170500
043104,13867,NEURORRAFIA DE DOS NERVIOS EN ANTEBRAZO CON INJERTO,GRUPO,POS,13,3886400
043104,13866,NEURORRAFIA DE UN NERVIO EN ANTEBRAZO CON INJERTO,GRUPO,POS,12,3641200
043104,13863,NEURORRAFIA DOS NERVIOS ANTEBRAZO,GRUPO,POS,12,3641200
043104,13862,NEURORRAFIA UN NERVIO ANTEBRAZO,GRUPO,POS,10,3170500
043105,14426,NEURORRAFIA DE DOS NERVIOS EN MANO CON INJERTO,GRUPO,POS,12,3641200
043105,14425,NEURORRAFIA DE UN NERVIO EN MANO CON INJERTO,GRUPO,POS,11,3405500
043105,14421,NEURORRAFIA DOS NERVIOS MANO,GRUPO,POS,10,3170500
043105,14420,NEURORRAFIA UN NERVIO MANO,GRUPO,POS,9,2376200
043106,14423,NEURORRAFIA DE COLATERALES EN DOS DEDOS,GRUPO,POS,7,1893200
043106,14428,NEURORRAFIA DE COLATERALES EN DOS DEDOS CON INJERTO,GRUPO,POS,8,2080800
043106,14424,NEURORRAFIA DE COLATERALES EN TRES O MAS DEDOS,GRUPO,POS,8,2080800
043106,14429,NEURORRAFIA DE COLATERALES EN TRES O MAS DEDOS CON INJERTO,GRUPO,POS,9,2376200
043106,14422,NEURORRAFIA DE COLATERALES EN UN DEDO,GRUPO,POS,6,1465600
043106,14427,NEURORRAFIA DE COLATERALES EN UN DEDO CON INJERTO,GRUPO,POS,7,1893200
043107,13871,NEURORRAFIA NERVIO MUSLO CON INJERTO,GRUPO,POS,12,3641200
043107,13870,NEURORRAFIA NERVIO MUSLO O PIERNA,GRUPO,POS,10,3170500
043107,13872,NEURORRAFIA NERVIO PIERNA CON INJERTO,GRUPO,POS,12,3641200
043108,13871,NEURORRAFIA NERVIO MUSLO CON INJERTO,GRUPO,POS,12,3641200
043108,13870,NEURORRAFIA NERVIO MUSLO O PIERNA,GRUPO,POS,10,3170500
043108,13872,NEURORRAFIA NERVIO PIERNA CON INJERTO,GRUPO,POS,12,3641200
043109,13873,NEURORRAFIA NERVIO PIE,GRUPO,POS,7,1893200
044101,1403,DESCOMPRESION NEUROVASCULAR EN HEMIESPASMO FACIAL - NEURALGIA DEL V PAR - TORTICOLIS ESPASMODICA - VERTIGO O NEURALGIA DEL GLOSOFARINGEO,GRUPO,POS,23,7112200
044102,1403,DESCOMPRESION NEUROVASCULAR EN HEMIESPASMO FACIAL - NEURALGIA DEL V PAR - TORTICOLIS ESPASMODICA - VERTIGO O NEURALGIA DEL GLOSOFARINGEO,GRUPO,POS,23,7112200
044201,,DESCOMPRESION INTRACANALICULAR DE NERVIO OPTICO - POR CRANEOTOMIA,,POS,,
044202,3464,CIRUGIA ENDOSCOPICA TRANSNASAL,GRUPO,POS,20,3572100
044203,1403,DESCOMPRESION NEUROVASCULAR EN HEMIESPASMO FACIAL - NEURALGIA DEL V PAR - TORTICOLIS ESPASMODICA - VERTIGO O NEURALGIA DEL GLOSOFARINGEO,GRUPO,POS,23,7112200
044204,3310,CIRUGIA DEL CONDUCTO AUDITIVO INTERNO; INCLUYE NEURECTOMIA DEL NERVIO VESTIBULAR - RESECCION NEURINOMA DEL ACUSTICO,GRUPO,POS,22,4980800
044205,1404,DESCOMPRESION DE NERVIO FACIAL EN PEÑASCO Y FOSA MEDIA,GRUPO,POS,23,7112200
044205,3231,DESCOMPRESION NERVIO FACIAL (2A Y 3A PORCION),GRUPO,POS,20,3572100
044206,1404,DESCOMPRESION DE NERVIO FACIAL EN PEÑASCO Y FOSA MEDIA,GRUPO,POS,23,7112200
044206,3231,DESCOMPRESION NERVIO FACIAL (2A Y 3A PORCION),GRUPO,POS,20,3572100
044207,1404,DESCOMPRESION DE NERVIO FACIAL EN PEÑASCO Y FOSA MEDIA,GRUPO,POS,23,7112200
044207,3231,DESCOMPRESION NERVIO FACIAL (2A Y 3A PORCION),GRUPO,POS,20,3572100
044208,1404,DESCOMPRESION DE NERVIO FACIAL EN PEÑASCO Y FOSA MEDIA,GRUPO,POS,23,7112200
044208,3231,DESCOMPRESION NERVIO FACIAL (2A Y 3A PORCION),GRUPO,POS,20,3572100
044209,,DESCOMPRESION DE OTRO NERVIO CRANEAL,,POS,,
044210,,DESCOMPRESION DE NERVIO FACIAL INTRATEMPORAL VIA FOSA MEDIA,,POS,,
044211,,DESCOMPRESION DE NERVIO OPTICO VIA ORBITARIA,,POS,,
044212,,DESCOMPRESION DE NERVIO OPTICO VIA ENDOSCOPICA,,POS,,
044301,13841,DESCOMPRESION NERVIO ANTEBRAZO; INCLUYE EN TUNEL CARPIANO,GRUPO,POS,7,1893200
044303,13841,DESCOMPRESION NERVIO ANTEBRAZO; INCLUYE EN TUNEL CARPIANO,GRUPO,POS,7,1893200
044304,13841,DESCOMPRESION NERVIO ANTEBRAZO; INCLUYE EN TUNEL CARPIANO,GRUPO,POS,7,1893200
044304,1405,NEUROLISIS PERCUTANEA CON RADIOFRECUENCIA O SUSTANCIAS QUIMICAS,GRUPO,POS,22,4980800
044305,13841,DESCOMPRESION NERVIO ANTEBRAZO; INCLUYE EN TUNEL CARPIANO,GRUPO,POS,7,1893200
044305,1405,NEUROLISIS PERCUTANEA CON RADIOFRECUENCIA O SUSTANCIAS QUIMICAS,GRUPO,POS,22,4980800
044401,13843,DESCOMPRESION NERVIO PIE; INCLUYE TUNEL TARSIANO,GRUPO,POS,6,1465600
044402,13843,DESCOMPRESION NERVIO PIE; INCLUYE TUNEL TARSIANO,GRUPO,POS,6,1465600
044510,13840,DESCOMPRESION NERVIO BRAZO,GRUPO,POS,7,1893200
044511,13840,DESCOMPRESION NERVIO BRAZO,GRUPO,POS,7,1893200
044512,13840,DESCOMPRESION NERVIO BRAZO,GRUPO,POS,7,1893200
044513,13840,DESCOMPRESION NERVIO BRAZO,GRUPO,POS,7,1893200
044514,13841,DESCOMPRESION NERVIO ANTEBRAZO; INCLUYE EN TUNEL CARPIANO,GRUPO,POS,7,1893200
044515,13841,DESCOMPRESION NERVIO ANTEBRAZO; INCLUYE EN TUNEL CARPIANO,GRUPO,POS,7,1893200
044516,13841,DESCOMPRESION NERVIO ANTEBRAZO; INCLUYE EN TUNEL CARPIANO,GRUPO,POS,7,1893200
044517,13841,DESCOMPRESION NERVIO ANTEBRAZO; INCLUYE EN TUNEL CARPIANO,GRUPO,POS,7,1893200
044518,14400,DESCOMPRESION NERVIO MANO,GRUPO,POS,7,1893200
044519,14402,DESCOMPRESION NERVIO DEDOS (TRES O MAS),GRUPO,POS,7,1893200
044519,14401,DESCOMPRESION NERVIO DEDOS (UNO A DOS),GRUPO,POS,6,1465600
044520,13842,DESCOMPRESION NERVIO MUSLO O PIERNA; INCLUYE TRATAMIENTO QUIRURGICO MERALGIA PARESTESICA,GRUPO,POS,7,1893200
044521,13842,DESCOMPRESION NERVIO MUSLO O PIERNA; INCLUYE TRATAMIENTO QUIRURGICO MERALGIA PARESTESICA,GRUPO,POS,7,1893200
044522,13842,DESCOMPRESION NERVIO MUSLO O PIERNA; INCLUYE TRATAMIENTO QUIRURGICO MERALGIA PARESTESICA,GRUPO,POS,7,1893200
044523,13842,DESCOMPRESION NERVIO MUSLO O PIERNA; INCLUYE TRATAMIENTO QUIRURGICO MERALGIA PARESTESICA,GRUPO,POS,7,1893200
044524,13842,DESCOMPRESION NERVIO MUSLO O PIERNA; INCLUYE TRATAMIENTO QUIRURGICO MERALGIA PARESTESICA,GRUPO,POS,7,1893200
044525,13843,DESCOMPRESION NERVIO PIE; INCLUYE TUNEL TARSIANO,GRUPO,POS,6,1465600
044526,13843,DESCOMPRESION NERVIO PIE; INCLUYE TUNEL TARSIANO,GRUPO,POS,6,1465600
044527,13843,DESCOMPRESION NERVIO PIE; INCLUYE TUNEL TARSIANO,GRUPO,POS,6,1465600
045102,,INJERTO DE NERVIO PERIFERICO,,POS,,
045103,3230,INJERTO O ANASTOMOSIS DE NERVIO FACIAL,GRUPO,POS,22,4980800
045104,3230,INJERTO O ANASTOMOSIS DE NERVIO FACIAL,GRUPO,POS,22,4980800
046103,13844,TRANSPOSICION DE NERVIO EN MIEMBRO SUPERIOR,GRUPO,POS,7,1893200
046104,,TRANSPOSICION DE NERVIO PERIFERICO MIEMBRO INFERIOR VIA ABIERTA,,POS,,
047102,1401,ANASTOMOSIS MICROQUIRURGICA DE PARES CRANEANOS - INTRA O EXTRACRANEANA,GRUPO,POS,22,4980800
047102,15280,CORRECCION PARALISIS FACIAL,GRUPO,POS,13,3886400
047102,15281,CORRECCION PARALISIS FACIAL (TECNICA MICROQUIRURGICA),GRUPO,POS,21,4300600
047102,3230,INJERTO O ANASTOMOSIS DE NERVIO FACIAL,GRUPO,POS,22,4980800
047104,15280,CORRECCION PARALISIS FACIAL,GRUPO,POS,13,3886400
047104,15142,COLGAJO MUSCULAR - MIOCUTANEO Y FASCIOCUTANEO,GRUPO,POS,13,3886400
047105,15281,CORRECCION PARALISIS FACIAL (TECNICA MICROQUIRURGICA),GRUPO,POS,21,4300600
047105,15142,COLGAJO MUSCULAR - MIOCUTANEO Y FASCIOCUTANEO,GRUPO,POS,13,3886400
047106,15280,CORRECCION PARALISIS FACIAL,GRUPO,POS,13,3886400
047106,15142,COLGAJO MUSCULAR - MIOCUTANEO Y FASCIOCUTANEO,GRUPO,POS,13,3886400
047107,15280,CORRECCION PARALISIS FACIAL,GRUPO,POS,13,3886400
047107,15142,COLGAJO MUSCULAR - MIOCUTANEO Y FASCIOCUTANEO,GRUPO,POS,13,3886400
047108,3230,INJERTO O ANASTOMOSIS DE NERVIO FACIAL,GRUPO,POS,22,4980800
048101,1503,BLOQUEOS SIMPATICOS POR REGIONES,GRUPO,POS,12,3641200
048102,,INYECCION DE ANESTESIA DENTRO DE NERVIO CRANEAL CON FIN ANALGESICO,,POS,,
048201,26105,BLOQUEO NERVIO PERIFERICO,PUNTOS,POS,13.67,157900
048202,26105,BLOQUEO NERVIO PERIFERICO,PUNTOS,POS,13.67,157900
048203,26105,BLOQUEO NERVIO PERIFERICO,PUNTOS,POS,13.67,157900
048204,26105,BLOQUEO NERVIO PERIFERICO,PUNTOS,POS,13.67,157900
048301,,INYECCION DE ANESTESIA EN NERVIO DE FACETA ARTICULAR VERTEBRAL CON FINES ANALGESICOS,,POS,,
048401,,INYECCION DE ANESTESIA EN DISCO INTERVERTEBRAL CON FINES ANALGESICOS,,POS,,
048402,,INYECCION DE ANESTESIA EN ARTICULACION SACROILIACA CON FINES ANALGESICOS,,POS,,
048403,,INYECCION DE ANESTESIA TRANSFORAMINAL CON FINES ANALGESICOS,,POS,,
048404,,INYECCION DE ANESTESIA EPIDURAL CAUDAL CON FINES ANALGESICOS,,POS,,
051101,17105,NERVIO PERIFERICO PROFUNDO,GRUPO,POS,7,1893200
051101,17104,NERVIO PERIFERICO SUPERFICIAL,GRUPO,POS,4,840000
052001,,SIMPATECTOMIA TORACICA POR TORACOSCOPIA,,POS,,
052101,1502,GANGLIECTOMIA ESFENOPALATINA,GRUPO,POS,20,3572100
052102,,GANGLIONECTOMIA,,POS,,
052201,1501,SIMPATECTOMIA O GANGLIECTOMIA SIMPATICA - INCLUYE CERVICAL TORACICA - LUMBAR,GRUPO,POS,12,3641200
052301,1501,SIMPATECTOMIA O GANGLIECTOMIA SIMPATICA - INCLUYE CERVICAL TORACICA - LUMBAR,GRUPO,POS,12,3641200
052401,1501,SIMPATECTOMIA O GANGLIECTOMIA SIMPATICA - INCLUYE CERVICAL TORACICA - LUMBAR,GRUPO,POS,12,3641200
052402,1501,SIMPATECTOMIA O GANGLIECTOMIA SIMPATICA - INCLUYE CERVICAL TORACICA - LUMBAR,GRUPO,POS,12,3641200
052403,,SIMPATECTOMIA PRESACRA,,POS,,
052501,1501,SIMPATECTOMIA O GANGLIECTOMIA SIMPATICA - INCLUYE CERVICAL TORACICA - LUMBAR,GRUPO,POS,12,3641200
052601,1620,RESECCION TUMOR PLEJO,GRUPO,POS,20,3572100
052602,1614,RESECCION DE BANDA CERVICAL,GRUPO,POS,12,3641200
052603,1501,SIMPATECTOMIA O GANGLIECTOMIA SIMPATICA - INCLUYE CERVICAL TORACICA - LUMBAR,GRUPO,POS,12,3641200
052604,1501,SIMPATECTOMIA O GANGLIECTOMIA SIMPATICA - INCLUYE CERVICAL TORACICA - LUMBAR,GRUPO,POS,12,3641200
052605,1501,SIMPATECTOMIA O GANGLIECTOMIA SIMPATICA - INCLUYE CERVICAL TORACICA - LUMBAR,GRUPO,POS,12,3641200
053101,26106,BLOQUEO NERVIO SIMPATICO,PUNTOS,POS,13.67,157900
053102,26110,BLOQUEO PLEJO BRAQUIAL,PUNTOS,POS,13.67,157900
053103,26106,BLOQUEO NERVIO SIMPATICO,PUNTOS,POS,13.67,157900
053103,1503,BLOQUEOS SIMPATICOS POR REGIONES,GRUPO,POS,12,3641200
053104,26107,BLOQUEO SENO CAROTIDEO,PUNTOS,POS,13.67,157900
053105,26111,BLOQUEO UNION MONONEURAL,PUNTOS,POS,13.67,157900
053106,26112,BLOQUEO PARA CERVICAL,PUNTOS,POS,13.67,157900
053107,26113,BLOQUEO NERVIO FRENICO,PUNTOS,POS,13.67,157900
053108,26114,BLOQUEO PLEJO CELIACO,PUNTOS,POS,19.17,221400
053109,23106,BLOQUEO DE NERVIOS PUDENDOS,PUNTOS,POS,0,0
053110,26108,BLOQUEO NERVIO VAGO,PUNTOS,POS,13.67,157900
053111,26105,BLOQUEO NERVIO PERIFERICO,PUNTOS,POS,13.67,157900
053111,26106,BLOQUEO NERVIO SIMPATICO,PUNTOS,POS,13.67,157900
053112,26106,BLOQUEO NERVIO SIMPATICO,PUNTOS,POS,13.67,157900
053113,26109,BLOQUEO REGIONAL CONTINUO; INCLUYE CONTROLES,PUNTOS,POS,6.83,78900
053114,1503,BLOQUEOS SIMPATICOS POR REGIONES,GRUPO,POS,12,3641200
053115,1503,BLOQUEOS SIMPATICOS POR REGIONES,GRUPO,POS,12,3641200
053116,,INYECCION DE ANESTESICO EN NERVIO SIMPATICO,,POS,,
053121,26106,BLOQUEO NERVIO SIMPATICO,PUNTOS,POS,13.67,157900
053201,13880,NEUROLISIS NERVIO BRAZO,GRUPO,POS,8,2080800
053202,,NEUROLISIS DE PLEJO LUMBAR,,POS,,
053203,,NEUROLISIS DE PLEJO CERVICAL (SUPERFICIAL O PROFUNDO),,POS,,
053204,,NEUROLISIS DE PLEJO TORACICO,,POS,,
053205,,NEUROLISIS DE PLEJO CELIACO,,POS,,
053206,,NEUROLISIS DE PLEJO HIPOGASTRICO,,POS,,
053207,1501,SIMPATECTOMIA O GANGLIECTOMIA SIMPATICA - INCLUYE CERVICAL TORACICA - LUMBAR,GRUPO,POS,12,3641200
053208,29111,FENOLIZACIONES O NEUROLISIS DE PUNTO MOTOR O NERVIO PERIFERICO,PUNTOS,POS,9.97,115200
053301,1409,GANGLIOLISIS CON FENOLIZACION,GRUPO,POS,20,3572100
053301,1408,GANGLIOLISIS CON RADIOFRECUENCIA,GRUPO,POS,20,3572100
053302,,GANGLIOLISIS,,POS,,
053303,1409,GANGLIOLISIS CON FENOLIZACION,GRUPO,POS,20,3572100
053303,1408,GANGLIOLISIS CON RADIOFRECUENCIA,GRUPO,POS,20,3572100
053304,1409,GANGLIOLISIS CON FENOLIZACION,GRUPO,POS,20,3572100
053304,1408,GANGLIOLISIS CON RADIOFRECUENCIA,GRUPO,POS,20,3572100
054101,1611,RECONSTRUCCION DE PLEJO CON NEURORRAFIAS,GRUPO,POS,21,4300600
054102,1612,RECONSTRUCCION DE PLEJO CON INJERTO DE NERVIO,GRUPO,POS,22,4980800
054103,,INJERTO NEUROVASCULAR EN NERVIO O GANGLIO SIMPATICO,,POS,,
054104,,NEURORRAFIA DE NERVIO O GANGLIO SIMPATICO,,POS,,
054201,1611,RECONSTRUCCION DE PLEJO CON NEURORRAFIAS,GRUPO,POS,21,4300600
054202,1612,RECONSTRUCCION DE PLEJO CON INJERTO DE NERVIO,GRUPO,POS,22,4980800
054203,1613,RECONSTRUCCION DE PLEJO CON NEUROTIZACIONES,GRUPO,POS,12,3641200
054204,,RECONSTRUCCION DE PLEJO,,POS,,
055101,1601,EXPLORACION PLEJO CERVICAL - LUMBAR O SACRO,GRUPO,POS,20,3572100
055102,1601,EXPLORACION PLEJO CERVICAL - LUMBAR O SACRO,GRUPO,POS,20,3572100
055201,1610,DESCOMPRESION DE TRONCO,GRUPO,POS,13,3886400
060101,4101,DRENAJE ABSCESO TIROIDEO,GRUPO,POS,4,840000
060201,,REAPERTURA DE HERIDA DE AREA TIROIDEA VIA ABIERTA,,POS,,
060901,4101,DRENAJE ABSCESO TIROIDEO,GRUPO,POS,4,840000
060902,4102,EXPLORACION CUELLO (CUANDO NO SE PRACTICA OTRA INTERVENCION ESPECIFICA),GRUPO,POS,10,3170500
060903,4102,EXPLORACION CUELLO (CUANDO NO SE PRACTICA OTRA INTERVENCION ESPECIFICA),GRUPO,POS,10,3170500
060904,4102,EXPLORACION CUELLO (CUANDO NO SE PRACTICA OTRA INTERVENCION ESPECIFICA),GRUPO,POS,10,3170500
061001,17311,ABIERTA DE TIROIDES,GRUPO,POS,8,2080800
061002,17312,PERCUTANEA DE TIROIDES,GRUPO,POS,4,840000
061301,17310,GLANDULA PARATIROIDES,GRUPO,POS,9,2376200
061302,17310,GLANDULA PARATIROIDES,GRUPO,POS,9,2376200
062001,4110,TIROIDECTOMIA SUB TOTAL; INCLUYE LOBECTOMIA TIROIDEA TOTAL O PARCIAL,GRUPO,POS,11,3405500
062002,4110,TIROIDECTOMIA SUB TOTAL; INCLUYE LOBECTOMIA TIROIDEA TOTAL O PARCIAL,GRUPO,POS,11,3405500
062101,4110,TIROIDECTOMIA SUB TOTAL; INCLUYE LOBECTOMIA TIROIDEA TOTAL O PARCIAL,GRUPO,POS,11,3405500
064101,4112,TIROIDECTOMIA TOTAL,GRUPO,POS,12,3641200
064102,4112,TIROIDECTOMIA TOTAL,GRUPO,POS,12,3641200
065101,4110,TIROIDECTOMIA SUB TOTAL; INCLUYE LOBECTOMIA TIROIDEA TOTAL O PARCIAL,GRUPO,POS,11,3405500
065102,4110,TIROIDECTOMIA SUB TOTAL; INCLUYE LOBECTOMIA TIROIDEA TOTAL O PARCIAL,GRUPO,POS,11,3405500
065201,4112,TIROIDECTOMIA TOTAL,GRUPO,POS,12,3641200
065202,4112,TIROIDECTOMIA TOTAL,GRUPO,POS,12,3641200
067001,4120,RESECCION CONDUCTO TIROGLOSO,GRUPO,POS,9,2376200
067001,4122,RESECCION QUISTE TIROGLOSO,GRUPO,POS,9,2376200
067002,4120,RESECCION CONDUCTO TIROGLOSO,GRUPO,POS,9,2376200
067002,4122,RESECCION QUISTE TIROGLOSO,GRUPO,POS,9,2376200
067201,4121,RESECCION FISTULA TIROGLOSA,GRUPO,POS,9,2376200
068101,4130,PARATIROIDECTOMIA PARCIAL O TOTAL,GRUPO,POS,13,3886400
068102,4130,PARATIROIDECTOMIA PARCIAL O TOTAL,GRUPO,POS,13,3886400
068201,4130,PARATIROIDECTOMIA PARCIAL O TOTAL,GRUPO,POS,13,3886400
068901,4130,PARATIROIDECTOMIA PARCIAL O TOTAL,GRUPO,POS,13,3886400
068902,4130,PARATIROIDECTOMIA PARCIAL O TOTAL,GRUPO,POS,13,3886400
069101,4102,EXPLORACION CUELLO (CUANDO NO SE PRACTICA OTRA INTERVENCION ESPECIFICA),GRUPO,POS,10,3170500
069102,4102,EXPLORACION CUELLO (CUANDO NO SE PRACTICA OTRA INTERVENCION ESPECIFICA),GRUPO,POS,10,3170500
069301,,SUTURA DE GLANDULA TIROIDES VIA ABIERTA,,POS,,
069401,,REIMPLANTE DE TEJIDO TIROIDEO (AUTOLOGO),,POS,,
069501,,REIMPLANTE DE TEJIDO PARATIROIDEO VIA ABIERTA,,POS,,
069502,,REIMPLANTE DE TEJIDO PARATIROIDEO VIA ENDOSCOPICA,,POS,,
070001,9121,LUMBOTOMIA EXPLORADORA,GRUPO,POS,10,3170500
070002,9121,LUMBOTOMIA EXPLORADORA,GRUPO,POS,10,3170500
071001,17602,GLANDULA SUPRARRENAL,GRUPO,POS,8,2080800
071002,17602,GLANDULA SUPRARRENAL,GRUPO,POS,8,2080800
071003,17602,GLANDULA SUPRARRENAL,GRUPO,POS,8,2080800
071301,1152,BIOPSIA ESTEROTAXICA DE LESIONES CEREBRALES,GRUPO,POS,20,3572100
071301,17100,TEJIDO INTRACRANEAL,GRUPO,POS,10,3170500
071401,17100,TEJIDO INTRACRANEAL,GRUPO,POS,10,3170500
071402,1152,BIOPSIA ESTEROTAXICA DE LESIONES CEREBRALES,GRUPO,POS,20,3572100
071601,17402,ORGANO MEDIASTINAL (INCLUYE TIMO),GRUPO,POS,9,2376200
071602,17402,ORGANO MEDIASTINAL (INCLUYE TIMO),GRUPO,POS,9,2376200
071701,1152,BIOPSIA ESTEROTAXICA DE LESIONES CEREBRALES,GRUPO,POS,20,3572100
071701,17100,TEJIDO INTRACRANEAL,GRUPO,POS,10,3170500
072001,7401,ADRENALECTOMIA (SUPRARRENALECTOMIA); INCLUYE PARCIAL O TOTAL,GRUPO,POS,13,3886400
072002,7401,ADRENALECTOMIA (SUPRARRENALECTOMIA); INCLUYE PARCIAL O TOTAL,GRUPO,POS,13,3886400
072401,7401,ADRENALECTOMIA (SUPRARRENALECTOMIA); INCLUYE PARCIAL O TOTAL,GRUPO,POS,13,3886400
072402,7401,ADRENALECTOMIA (SUPRARRENALECTOMIA); INCLUYE PARCIAL O TOTAL,GRUPO,POS,13,3886400
072501,7401,ADRENALECTOMIA (SUPRARRENALECTOMIA); INCLUYE PARCIAL O TOTAL,GRUPO,POS,13,3886400
072502,7401,ADRENALECTOMIA (SUPRARRENALECTOMIA); INCLUYE PARCIAL O TOTAL,GRUPO,POS,13,3886400
072601,7401,ADRENALECTOMIA (SUPRARRENALECTOMIA); INCLUYE PARCIAL O TOTAL,GRUPO,POS,13,3886400
072602,7401,ADRENALECTOMIA (SUPRARRENALECTOMIA); INCLUYE PARCIAL O TOTAL,GRUPO,POS,13,3886400
072701,7403,TOMA DE INJERTO PARA TRATAMIENTO PARQUINSONISMO,GRUPO,POS,13,3886400
072702,7403,TOMA DE INJERTO PARA TRATAMIENTO PARQUINSONISMO,GRUPO,POS,13,3886400
074101,7402,RESECCION TUMOR (FEOCROMOCITOMA) GLANDULA SUPRARRENAL,GRUPO,POS,13,3886400
074102,7402,RESECCION TUMOR (FEOCROMOCITOMA) GLANDULA SUPRARRENAL,GRUPO,POS,13,3886400
074103,7402,RESECCION TUMOR (FEOCROMOCITOMA) GLANDULA SUPRARRENAL,GRUPO,POS,13,3886400
074401,,REPARACION DE GLANDULA SUPRARRENAL VIA ABIERTA,,NO POS,,
074402,,REPARACION DE GLANDULA SUPRARRENAL VIA LAPAROSCOPICA,,NO POS,,
075301,1124,CRANEOTOMIA PARA PINEALECTOMIA,GRUPO,POS,23,7112200
075401,1124,CRANEOTOMIA PARA PINEALECTOMIA,GRUPO,POS,23,7112200
076101,1120,CRANEOTOMIA PARA EXTIRPACION ADENOMAS HIPOFISIARIOS,GRUPO,POS,22,4980800
076101,1121,CRANEOTOMIA PARA EXTIRPACION ADENOMAS HIPOFISIARIOS (VIA TRANSESFENOIDAL),GRUPO,POS,22,4980800
076101,1122,CRANEOTOMIA PARA RESECCION DE CRANEOFARINGIOMA,GRUPO,POS,23,7112200
076201,1121,CRANEOTOMIA PARA EXTIRPACION ADENOMAS HIPOFISIARIOS (VIA TRANSESFENOIDAL),GRUPO,POS,22,4980800
076201,1122,CRANEOTOMIA PARA RESECCION DE CRANEOFARINGIOMA,GRUPO,POS,23,7112200
076201,1126,CRANEOTOMIA PARA RESECCION DE TUMORES DE FOSA MEDIA,GRUPO,POS,20,3572100
076401,1120,CRANEOTOMIA PARA EXTIRPACION ADENOMAS HIPOFISIARIOS,GRUPO,POS,22,4980800
076401,1122,CRANEOTOMIA PARA RESECCION DE CRANEOFARINGIOMA,GRUPO,POS,23,7112200
076501,1121,CRANEOTOMIA PARA EXTIRPACION ADENOMAS HIPOFISIARIOS (VIA TRANSESFENOIDAL),GRUPO,POS,22,4980800
076501,1122,CRANEOTOMIA PARA RESECCION DE CRANEOFARINGIOMA,GRUPO,POS,23,7112200
078203,6111,TIMECTOMIA,GRUPO,POS,20,3572100
078204,6111,TIMECTOMIA,GRUPO,POS,20,3572100
078205,6111,TIMECTOMIA,GRUPO,POS,20,3572100
078206,6111,TIMECTOMIA,GRUPO,POS,20,3572100
080101,2211,DRENAJE RESECCION CHALAZION,GRUPO,POS,5,1063500
080201,,EXTRACCION DE CUERPO EXTRAÑO EN PARPADO POR BLEFAROTOMIA,,POS,,
081101,17208,PARPADO,GRUPO,POS,3,625000
082101,2211,DRENAJE RESECCION CHALAZION,GRUPO,POS,5,1063500
082102,2211,DRENAJE RESECCION CHALAZION,GRUPO,POS,5,1063500
082301,2221,RESECCION TUMOR BENIGNO PARPADO,GRUPO,POS,5,1063500
082301,2222,RESECCION TUMOR MALIGNO PARPADO,GRUPO,POS,8,2080800
082302,2221,RESECCION TUMOR BENIGNO PARPADO,GRUPO,POS,5,1063500
082302,2222,RESECCION TUMOR MALIGNO PARPADO,GRUPO,POS,8,2080800
082304,2221,RESECCION TUMOR BENIGNO PARPADO,GRUPO,POS,5,1063500
082304,2222,RESECCION TUMOR MALIGNO PARPADO,GRUPO,POS,8,2080800
082403,2221,RESECCION TUMOR BENIGNO PARPADO,GRUPO,POS,5,1063500
082403,2224,RESECCION TUMOR MALIGNO PARPADO CON RECONSTRUCCION TOTAL,GRUPO,POS,11,3405500
082404,2221,RESECCION TUMOR BENIGNO PARPADO,GRUPO,POS,5,1063500
082404,2224,RESECCION TUMOR MALIGNO PARPADO CON RECONSTRUCCION TOTAL,GRUPO,POS,11,3405500
082405,2221,RESECCION TUMOR BENIGNO PARPADO,GRUPO,POS,5,1063500
082405,2224,RESECCION TUMOR MALIGNO PARPADO CON RECONSTRUCCION TOTAL,GRUPO,POS,11,3405500
082406,2221,RESECCION TUMOR BENIGNO PARPADO,GRUPO,POS,5,1063500
